id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
10693618,SWEET LEMON (NEW),5998744,Pedro,Lisboa,Alvalade,38.74694,-9.13277,Entire home/apt,45,3,140,2019-10-12,3.22,6,359
10693795,SWEET CASHMERE (NEW),5998744,Pedro,Lisboa,Alvalade,38.7471,-9.13153,Entire home/apt,40,3,122,2019-09-28,2.80,6,351
10693945,SWEET CHILI (NEW),5998744,Pedro,Lisboa,Alvalade,38.74734,-9.13164,Entire home/apt,30,3,118,2019-10-15,3.32,6,352
10699015,*New* Nest4u Alcantara Apartment,55277847,Diogo,Lisboa,Alcntara,38.70405,-9.17954,Entire home/apt,49,2,56,2019-10-15,1.26,1,314
10704992,Belém Apartment,32474085,Tania,Lisboa,Alcntara,38.69965,-9.19149,Entire home/apt,54,3,63,2019-09-30,1.45,1,351
10705801,Nice furnished rooms in Belem,48194126,Lisbon,Lisboa,Belm,38.69623,-9.19913,Private room,14,1,32,2019-09-09,0.72,6,362
10714278,Alfama Very Well-Connected Apartment,38561697,Carlos,Lisboa,So Vicente,38.71462,-9.12314,Entire home/apt,55,2,127,2019-10-18,2.91,5,136
10714930,Tile Apartment Historical Centre,9408858,João,Lisboa,Santa Maria Maior,38.71002,-9.13464,Entire home/apt,66,3,78,2019-10-06,1.74,2,365
10715374,Blue and white in downtown Lisbon,5588401,Ana & Mariana,Lisboa,Arroios,38.71562,-9.13903,Entire home/apt,65,3,219,2019-10-19,4.82,22,311
10717826,Appartement de charme - Estrela,6768471,Hélène,Lisboa,Campo de Ourique,38.71704,-9.16227,Entire home/apt,35,2,8,2017-07-06,0.19,1,0
10720529,Centro de Lisboa - Quarto Duplo,48780588,Graça,Lisboa,Avenidas Novas,38.73056,-9.14887,Private room,22,4,25,2019-06-09,0.57,2,148
10725013,Bright room at old Lisbon,40007068,Rui & Lily,Lisboa,Penha de Frana,38.72483,-9.13083,Private room,23,2,223,2019-10-21,5.01,2,119
10726781,City Center - Cozy Room,24012629,Ana,Lisboa,Avenidas Novas,38.73218,-9.14835,Private room,35,2,252,2019-10-20,5.61,3,168
10727477,Charming apartment in Alfama,55442387,Ana Paula,Lisboa,Santa Maria Maior,38.71164,-9.12857,Entire home/apt,50,3,114,2019-10-08,2.57,5,348
10728674,"Sunny Apartment in Estrela - ""São Ciro à Estrela""",55451424,Luis&Talita,Lisboa,Estrela,38.71288,-9.16179,Entire home/apt,49,2,288,2019-10-20,6.30,3,0
10729055,"Campervan ECO 6 travel, 6 berth",32032130,Marisa,Lisboa,Olivais,38.76845,-9.13011,Entire home/apt,79,5,0,,,4,365
10730308,"Bright,modern room in tourist area6",10551079,Yasemin&Frederico,Lisboa,Arroios,38.72728,-9.13166,Private room,36,1,29,2019-08-06,0.72,13,0
10731127,Lovely room in the touristic area 4,10551079,Yasemin&Frederico,Lisboa,Arroios,38.72742,-9.13366,Private room,34,1,27,2019-09-06,0.67,13,0
10731385,guest room (3)next to Anjos metro,10551079,Yasemin&Frederico,Lisboa,Arroios,38.72722,-9.13341,Private room,35,1,21,2019-07-03,0.53,13,0
10740124,Alfama - Close to everything!,55511500,Manuela,Lisboa,Santa Maria Maior,38.7123,-9.12472,Entire home/apt,60,3,177,2019-10-18,3.94,4,352
10740395,Double Room Separate Villa : Yoga & Surf Retreat,55523610,Salty Pelican,Cascais,Cascais e Estoril,38.70855,-9.40942,Hotel room,40,1,3,2019-06-25,0.45,10,244
10740928,Apartmento de charme,17094482,Margarida,Cascais,Cascais e Estoril,38.6972,-9.4232,Entire home/apt,100,3,0,,,1,203
10742268,Apartment by the beach,55533926,José,Cascais,Carcavelos e Parede,38.68592,-9.35351,Entire home/apt,60,2,29,2019-07-02,0.73,2,0
